depth	min68.2%	max68.2%	best	accrate
6.5	-2922	694	-1113	8717.02
6.51	-2821	767	-1026	8940.98
6.52	-2719	845	-936	9166.48
6.53	-2613	922	-845	9393.5
6.54	-2504	1002	-751	9622.04
6.55	-2393	1083	-654	9852.12
6.56	-2279	1166	-556	10083.72
6.57	-2163	1250	-455	10316.84
6.58	-2044	1336	-352	10551.5
6.59	-1923	1425	-246	10787.68
6.6	-1799	1517	-139	11025.39
6.61	-1671	1612	-28	11264.62
6.62	-1541	1706	84	11505.38
6.63	-1410	1803	199	11747.67
6.64	-1273	1902	317	11991.49
6.65	-1133	2005	437	12236.83
6.66	-991	2106	559	12483.7
6.67	-846	2214	684	12732.09
6.68	-696	2321	811	12982.02
6.69	-545	2432	941	13233.47
6.7	-392	2543	1073	13486.44
6.71	-234	2657	1208	13740.95
6.72	-74	2771	1346	13996.98
6.73	88	2887	1486	14254.54
6.74	252	3009	1628	14513.62
6.75	422	3133	1773	14774.23
6.76	593	3257	1921	15036.37
6.77	766	3385	2072	15300.03
6.78	941	3511	2225	15565.23
6.79	1121	3639	2380	15831.95
6.8	1303	3777	2538	16100.19
6.81	1490	3913	2699	16369.96
6.82	1679	4051	2863	16641.26
6.83	1873	4189	3030	16914.09
6.84	2069	4330	3199	17188.44
6.85	2265	4474	3371	17464.32
6.86	2465	4624	3545	17741.73
6.87	2671	4774	3723	18020.67
6.88	2878	4927	3903	18301.13
6.89	3091	5083	4086	18583.12
6.9	3306	5238	4272	18866.63
6.91	3526	5395	4460	19151.67
6.92	3746	5556	4652	19438.24
6.93	3972	5720	4846	19726.34
6.94	4199	5886	5044	20015.96
6.95	4429	6053	5244	20307.11
6.96	4665	6222	5447	20599.79
6.97	4902	6397	5653	20893.99
6.98	5142	6575	5862	21189.72
6.99	5386	6754	6074	21486.98
7	5629	6936	6289	21785.76
7.01	5880	7123	6506	22086.07
7.02	6134	7312	6727	22387.91
7.03	6392	7503	6951	22691.27
7.04	6652	7699	7178	22996.17
7.05	6915	7899	7408	23292.87
7.06	7181	8102	7641	23542.51
7.07	7447	8305	7876	23735.37
7.08	7711	8513	8114	23871.45
7.09	7978	8727	8352	23950.75
7.1	8242	8942	8592	23973.27
7.11	8505	9160	8832	23939.01
7.12	8761	9379	9071	23847.98
7.13	9019	9600	9310	23700.16
7.14	9268	9824	9547	23495.57
7.15	9513	10049	9781	23234.19
7.16	9753	10275	10014	22916.04
7.17	9991	10499	10243	22541.11
7.18	10222	10719	10468	22109.4
7.19	10447	10932	10689	21620.9
7.2	10669	11142	10906	21075.63
7.21	10885	11347	11116	20473.58
7.22	11098	11544	11321	19814.76
7.23	11305	11732	11519	19099.15
7.24	11508	11910	11710	18326.76
7.25	11708	12078	11894	17510.14
7.26	11903	12233	12069	16699.48
7.27	12093	12377	12236	15907.32
7.28	12276	12513	12395	15133.66
7.29	12448	12644	12546	14378.5
7.3	12607	12772	12690	13641.85
7.31	12749	12904	12826	12923.7
7.32	12871	13041	12956	NA
